Image,Energy,Entropy,InverseDifference,Correlation,InfoMeasureCorrelation1,InfoMeasureCorrelation2,Contrast,DifferenceEntropy,DifferenceVariance,SumAverage,SumEntropy,SumVariance
14951.png,0.0027795,8.11945,0.248001,1.53494e+09,-0.456956,0.99557,262.483,2.78068,230.451,255.35,5.90402,81506.7
13235.png,0.00225743,7.07589,0.424591,1.02525e+09,-0.623065,0.999107,38.5017,1.77394,33.6398,190.766,5.7975,49873.4
16693.png,0.00400225,6.86473,0.420578,1.01601e+09,-0.597668,0.998453,42.306,1.88178,36.5034,285.575,5.53731,99293.4
16479.png,0.000916234,8.16762,0.251724,8.80854e+08,-0.436353,0.994315,411.732,2.77588,375.615,151.203,5.89696,38577.7
03182.png,0.00313868,6.93771,0.525131,1.64427e+09,-0.648403,0.999306,198.257,1.86841,186.935,254.312,5.72733,80309.7
17547.png,0.136526,4.53705,0.692505,6.92783e+07,-0.658878,0.993965,119.308,1.41247,114.001,333.493,3.73269,147901
03942.png,0.000548013,8.59329,0.15036,1.11083e+09,-0.350619,0.985918,235.634,3.17028,189.046,164.896,5.88604,39665.8
06707.png,0.000759759,8.42482,0.197723,1.04787e+09,-0.378133,0.98931,391.966,3.0557,343.125,173.541,5.87323,43318.1
02141.png,0.000562286,8.4583,0.188431,2.25651e+09,-0.40006,0.992077,312.043,3.0519,268.506,245.628,5.94694,75440.3
05815.png,0.00106317,8.24942,0.223145,1.59361e+09,-0.442947,0.995021,269.996,2.84539,235.787,194.732,5.97725,59677.9
03548.png,0.00213324,7.50172,0.314362,5.78523e+08,-0.499777,0.996349,84.6815,2.26799,72.1852,182.078,5.6684,43323.9
07801.png,0.00292023,7.63513,0.342255,1.11184e+09,-0.530905,0.997826,136.755,2.41782,119.873,229.501,5.8388,75167.3
04010.png,0.0044718,7.24249,0.40451,8.03155e+08,-0.550923,0.997815,237.191,2.29715,218.368,224.875,5.58261,66315.8
08447.png,0.000785771,8.12492,0.258072,1.71956e+09,-0.469113,0.996264,281.536,2.62354,253.627,177.782,5.98155,42782.3
18216.png,0.000273501,9.26615,0.0618134,1.72793e+09,-0.238399,0.954818,789.999,3.84155,671.475,220.341,5.93236,59423.4
12739.png,0.000974734,7.89685,0.220108,7.13516e+08,-0.44123,0.993823,215.903,2.58481,192.685,175.96,5.74178,37891.1
07262.png,0.00103945,8.21405,0.207916,8.16058e+08,-0.399295,0.991005,407.156,2.95047,363.214,161.736,5.79947,35381.9
03078.png,0.00957234,7.80289,0.323288,7.43442e+08,-0.428451,0.992317,986.643,3.14652,908.563,341.893,5.60902,142820
09233.png,0.00313832,7.692,0.347153,1.44133e+09,-0.525895,0.997761,111.371,2.29527,97.2735,273.04,5.87059,91216.2
17099.png,0.00173212,8.00078,0.28093,7.355e+08,-0.450396,0.994826,249.585,2.73266,218.405,164.277,5.82852,38877.2
09320.png,0.0116528,6.58238,0.560608,8.62238e+08,-0.655502,0.999124,251.281,1.88304,238.205,351.114,5.39517,147502
05448.png,0.0431211,7.12116,0.356689,1.38057e+08,-0.448641,0.991246,651.745,2.80352,606.189,267.203,5.18924,103387
09341.png,0.000293516,8.81002,0.072876,1.97232e+09,-0.32816,0.982803,421.962,3.27818,363.921,208.967,5.94453,56258.5
09205.png,0.000841315,8.34699,0.173279,1.45957e+09,-0.40957,0.992612,312.65,2.90395,274.786,200.832,5.91998,54005.4
09654.png,0.000786386,8.29811,0.227966,3.0413e+09,-0.440479,0.994993,366.033,2.83786,329.682,219.891,6.0023,70784.7
11581.png,0.00119498,8.19233,0.222488,1.21941e+09,-0.417568,0.992813,253.712,2.81721,221.388,204.62,5.84251,52696.4
06194.png,0.000728352,7.88802,0.167206,7.55595e+08,-0.435158,0.993285,126.557,2.52226,108.436,207.134,5.71854,51081
11317.png,0.00718632,7.22096,0.429871,5.19027e+08,-0.564024,0.998146,438.135,2.24189,413.488,213.395,5.66245,78053.9
05241.png,0.00161906,7.92461,0.236343,3.21485e+08,-0.392829,0.988776,381.11,2.89128,340.158,145.048,5.60155,30549.4
13927.png,0.000776636,7.9841,0.300262,2.84164e+09,-0.497564,0.997258,163.058,2.45382,143.822,247.319,5.98455,70757.6
04467.png,0.0746485,6.88219,0.387939,3.4579e+07,-0.44641,0.989705,349.786,2.76284,311.562,141.753,4.92221,39225
03209.png,0.00138152,8.45605,0.207397,1.47179e+09,-0.406929,0.992765,465.128,3.09402,413.583,186.643,5.96269,49551.6
18514.png,0.148168,5.50536,0.54985,1.35004e+07,-0.570444,0.993477,58.4381,1.90009,50.8177,118.278,4.25332,30173.6
04943.png,0.00671906,8.29535,0.210358,5.81128e+08,-0.369261,0.987285,1114.1,3.30692,1026.74,269.159,5.76897,93789.2
09644.png,0.00292145,7.5864,0.452728,9.05554e+08,-0.558887,0.998492,265.474,2.32084,243.887,189.165,5.87844,52314.8
00576.png,0.00340608,7.72411,0.358383,1.23611e+09,-0.49749,0.996752,224.907,2.6708,195.788,231.535,5.74188,76152
10994.png,0.00157581,7.71505,0.28093,1.01357e+09,-0.455304,0.994292,128.12,2.49578,108.991,264.171,5.66712,74262.2
03672.png,0.000959017,7.92588,0.250107,7.42464e+08,-0.439182,0.993737,226.572,2.62343,200.289,162.248,5.74953,36010.9
00829.png,0.000840185,8.29731,0.109848,2.08473e+08,-0.294298,0.968842,380.447,3.2892,321.621,126.039,5.52993,24797.9
17783.png,0.0164747,7.73768,0.28096,3.03183e+08,-0.420984,0.991262,392.342,2.9606,347.058,264.64,5.47643,83758.8
19674.png,0.0493553,6.84364,0.392456,6.48571e+07,-0.52002,0.995618,94.7681,2.34947,80.1211,156.514,5.16052,49075.8
17273.png,0.00124367,7.69967,0.333817,1.80032e+09,-0.531249,0.997934,62.2285,2.27035,50.8031,196.063,5.89867,52522.9
11665.png,0.000230283,9.1323,0.0864716,5.02346e+09,-0.300416,0.978239,829.465,3.58359,735.034,280.222,6.04985,93987.9
19137.png,0.00276493,7.49269,0.353409,6.6375e+08,-0.548218,0.998112,265.083,2.23763,247.479,158.921,5.80901,41445.7
08426.png,0.000199529,9.23041,0.0851593,5.28608e+09,-0.298675,0.978487,640.744,3.63315,548.635,230.3,6.10573,69965.5
02453.png,0.00041389,8.74667,0.139664,2.06938e+09,-0.34908,0.986487,496.256,3.2587,433.064,220.625,5.96963,59057.8
02792.png,0.00110844,8.02615,0.219864,9.49052e+08,-0.434251,0.993689,191.795,2.76195,163.65,190.987,5.80009,50253.4
15705.png,0.00198017,7.51788,0.363251,6.83964e+08,-0.507345,0.996746,150.43,2.33183,133.095,174.889,5.68659,38847.6
12956.png,0.000706496,8.24995,0.259384,3.60715e+09,-0.462257,0.996184,447.37,2.73524,412.078,222.462,6.04078,73417.8
03855.png,0.000965089,8.46883,0.195618,1.24241e+09,-0.388761,0.990873,355.193,3.06505,308.647,167.771,5.93108,41606.3
15072.png,0.000199874,9.02853,0.0914459,3.99011e+09,-0.315068,0.98128,282.711,3.38073,221.979,218.013,6.03405,58710.8
06347.png,0.000573704,8.48604,0.217575,6.0032e+09,-0.432971,0.994991,380.829,2.91717,338.727,227.977,6.08903,70021.6
07679.png,0.000382587,9.01829,0.133057,6.50136e+09,-0.344669,0.987199,575.313,3.42467,501.898,212.214,6.12551,63079.8
06340.png,0.00172314,7.92497,0.295135,8.26599e+08,-0.474026,0.996058,144.76,2.56344,123.381,182.648,5.8496,43008.5
09566.png,0.0020585,7.70816,0.291336,7.596e+08,-0.47101,0.995316,231.776,2.54861,207.442,219.424,5.71286,59632.2
03612.png,0.00131485,7.82998,0.310455,1.45499e+09,-0.482144,0.996255,269.849,2.53386,243.693,233.001,5.81744,67262.3
12183.png,0.000310638,8.79773,0.105469,1.08789e+09,-0.309694,0.978221,345.639,3.33088,286.214,173.534,5.87956,39454.6
14213.png,0.000443324,8.72518,0.157089,2.91292e+09,-0.369985,0.989607,511.787,3.2078,453.056,218.411,6.01898,59819.8
16537.png,0.00101474,8.46352,0.189911,1.37886e+09,-0.387788,0.990715,596.484,3.18847,536.715,200.693,5.91499,53502.6
14593.png,0.00128291,7.90766,0.356995,6.10147e+09,-0.540543,0.998445,319.542,2.44319,293.944,265.365,6.08008,93091.1
07765.png,0.000787012,7.70004,0.182587,9.51611e+08,-0.396571,0.988025,74.2022,2.49308,58.6969,277.606,5.48287,78366.8
08763.png,0.0186228,6.06314,0.516022,5.49583e+07,-0.600773,0.997097,74.0813,1.80356,67.2114,105.065,4.89425,19709.2
05517.png,0.00581232,7.55642,0.346191,6.33267e+08,-0.517491,0.997234,202.535,2.53504,178.759,201.423,5.72026,66698.7
10356.png,0.00386066,8.17475,0.262726,8.96988e+08,-0.429464,0.99379,499.463,3.00674,449.305,224.592,5.86103,74302
19571.png,0.0497564,6.81913,0.398132,9.38681e+07,-0.540782,0.996573,131.878,2.2649,117.096,214.438,5.20137,70286.4
10794.png,0.000235926,9.21285,0.0576782,3.59635e+09,-0.278843,0.972164,818.439,3.68127,716.185,243.426,6.01341,70742.1
19770.png,0.000607771,8.17013,0.113861,7.29575e+08,-0.365807,0.986005,135.828,2.848,108.008,233.04,5.67443,60145.7
17648.png,0.00535769,7.80026,0.315628,8.08585e+08,-0.496257,0.996853,353.281,2.62305,322.174,227.328,5.82333,77381.9
18212.png,0.00261952,7.11275,0.278671,3.22226e+08,-0.473624,0.99352,67.3971,2.16385,57.8581,214.583,5.33835,48092.7
01098.png,0.0485819,6.43768,0.485138,4.56271e+07,-0.574953,0.997032,160.324,2.04637,147.236,126.79,5.05136,34653.6
09877.png,0.000395904,8.74932,0.129883,3.69156e+09,-0.366654,0.989255,251.084,3.12427,207.522,230.31,6.03379,67373.5
01004.png,0.0552073,5.69143,0.600586,1.37662e+08,-0.64147,0.997539,88.6669,1.74365,81.118,285.529,4.61834,118075
16240.png,0.00165629,7.84526,0.350266,2.12862e+09,-0.512787,0.997576,255.861,2.56854,229.578,217.193,5.90543,62447
15890.png,0.000457989,8.39408,0.146454,9.85538e+08,-0.380354,0.989475,265.542,2.92854,228.795,164.577,5.85986,39735.8
01018.png,0.000886041,8.1732,0.172867,1.5288e+09,-0.418553,0.992839,252.672,2.80042,221.147,226.599,5.84533,66357.5
08518.png,0.000445012,8.5306,0.123215,9.02363e+08,-0.306174,0.975065,341.478,3.22799,287.598,193.642,5.70821,43582.3
10131.png,0.000649354,8.21055,0.167114,1.71598e+09,-0.35644,0.984565,134.27,2.88769,104.876,312.161,5.66914,99862.6
01319.png,0.00167417,7.79073,0.321182,1.53724e+09,-0.488561,0.996481,560.781,2.74657,514.958,234.703,5.81539,75298.6
17622.png,0.00100419,8.16512,0.271057,2.13151e+09,-0.446927,0.995056,398.184,2.90059,354.599,241.786,5.92035,78499.3
09001.png,0.00675152,7.46104,0.349625,9.84162e+08,-0.530526,0.997529,211.762,2.45233,190.675,329.756,5.70668,128832
14195.png,0.00135242,7.89614,0.338669,1.6913e+09,-0.487207,0.996653,260.401,2.6502,232.683,211.566,5.82372,54491.2
03858.png,0.00101998,8.71129,0.162643,3.15071e+09,-0.372958,0.989938,444.903,3.28648,383.846,248.118,6.03193,84325.5
02968.png,0.00187547,8.20641,0.279694,1.55057e+09,-0.416064,0.992731,397.05,3.10693,343.314,231.505,5.81476,64033.5
05216.png,0.000848986,8.90025,0.157272,2.22658e+09,-0.318382,0.981175,575.24,3.54635,490.385,217.542,5.94249,60977.9
19676.png,0.00040303,8.75936,0.152847,2.20138e+09,-0.344737,0.985791,404.023,3.30881,343.657,211.784,5.95094,57483.8
12792.png,0.00150007,7.95426,0.286194,2.34214e+09,-0.495318,0.997118,250.142,2.54022,225.533,248.601,5.95638,81677.6
08350.png,0.00489523,7.05607,0.393326,5.40877e+08,-0.529559,0.996674,82.7995,2.16437,71.9518,271.265,5.43894,77807.1
00752.png,0.000363533,8.91796,0.178406,1.0016e+10,-0.368957,0.990323,597.002,3.34385,525.005,233.338,6.14316,71179.6
19230.png,0.00206796,8.41081,0.224091,9.80543e+08,-0.401126,0.991999,431.605,3.13279,377.213,187.881,5.9217,55750.7
09902.png,0.000382274,8.77146,0.13678,1.76852e+09,-0.322659,0.981279,604.247,3.34092,533.408,234.496,5.89377,61970
12556.png,0.0260254,6.44801,0.437256,3.96906e+07,-0.500478,0.992786,325.785,2.35874,301.848,92.8168,4.87955,22294.9
06105.png,0.00096528,8.05167,0.219955,1.08279e+09,-0.445436,0.994629,230.779,2.62653,205.805,184.685,5.85019,43098.4
01423.png,0.00211344,7.0898,0.24939,8.68434e+07,-0.344138,0.971721,52.7856,2.42679,39.0852,128.113,4.94971,16638.2
14884.png,0.00102367,8.12215,0.225372,8.88021e+08,-0.426357,0.993349,233.8,2.78981,202.66,174.302,5.83996,42909.5
01537.png,0.00226586,7.35364,0.43988,3.64741e+09,-0.614161,0.999199,209.272,1.98377,196.368,317.993,5.94487,118290
01264.png,0.0136611,7.07721,0.341782,4.37281e+08,-0.511296,0.995842,189.695,2.27583,173.755,322.735,5.36559,117834
08571.png,0.0237401,7.43945,0.329376,1.3155e+08,-0.471202,0.994512,142.624,2.58768,119.913,176.166,5.44594,47202.6
16004.png,0.00393055,7.43543,0.408325,6.65247e+08,-0.546527,0.997983,209.829,2.31334,189.678,212.612,5.75506,59287.6
16463.png,0.000336519,8.54071,0.136292,4.24722e+09,-0.409276,0.993276,196.758,2.83692,167.648,254.632,6.05155,75784.9
14721.png,0.000288099,8.97176,0.144165,3.92116e+09,-0.333987,0.985003,807.288,3.43627,717.996,211.798,6.05703,58493.3
05328.png,0.00105518,7.96626,0.27243,1.80233e+09,-0.481634,0.996538,350.374,2.63309,318.876,220.436,5.92472,69173.9
04433.png,0.000995431,7.9088,0.310425,3.03303e+09,-0.521489,0.997948,203.879,2.40881,184.08,227.626,6.01455,71335.7
04059.png,0.000557763,8.57026,0.120178,1.6444e+09,-0.333643,0.982362,325.026,3.26691,270.876,258.996,5.81459,84034.4
18228.png,0.00220974,7.11191,0.319122,5.3784e+08,-0.539009,0.997179,52.5167,1.99203,45.4152,213.64,5.54941,51372.8
08258.png,0.00114695,7.63322,0.297592,1.13865e+09,-0.484236,0.995881,110.953,2.40078,95.7679,256.889,5.68403,75353
13426.png,0.00109297,7.87622,0.284637,1.5986e+09,-0.495397,0.996974,209.443,2.46233,188.426,195.844,5.90729,53496.6
08137.png,0.00660854,6.47483,0.44986,4.3716e+08,-0.586313,0.997521,75.9228,1.82762,69.2242,270.273,5.21252,80895.8
00434.png,0.00101864,8.58396,0.126785,1.37197e+09,-0.344665,0.984703,319.068,3.23714,266.564,262.087,5.84293,82564.5
16595.png,0.0102675,7.56156,0.331558,6.82464e+08,-0.494844,0.996257,243.958,2.60849,217.665,325.129,5.62682,124015
18009.png,0.000418488,9.42002,0.0932465,2.52819e+09,-0.24724,0.961149,1274.73,4.04794,1109.96,187.431,6.05004,50924.3
03846.png,0.00382521,7.3836,0.242538,3.38855e+08,-0.357099,0.978214,293.316,2.8679,254.196,299.527,5.15431,99591.7
02507.png,0.000755815,8.29935,0.215897,5.13162e+09,-0.445488,0.995329,326.863,2.7583,293.702,311,6.01805,111463
07236.png,0.00151213,7.96642,0.267822,6.83269e+08,-0.43981,0.99393,182.258,2.68267,156.907,179.871,5.76469,44715
05361.png,0.00053002,8.87795,0.146118,2.02957e+09,-0.28845,0.97253,446.68,3.55014,365.206,260.744,5.83396,75501.6
06394.png,0.00345698,7.90817,0.272079,4.67676e+08,-0.426385,0.992547,351.489,2.8807,310.795,177.6,5.68019,51886.2
13384.png,0.00169359,7.68878,0.36499,3.41808e+09,-0.557507,0.998576,188.332,2.3225,169.96,254.113,5.97597,90838
18568.png,0.00203704,7.93444,0.273941,7.16887e+08,-0.454695,0.994914,373.429,2.78383,337.552,207.375,5.79009,53838.4
11162.png,0.00324488,7.4735,0.390686,9.79765e+08,-0.544635,0.997987,172.66,2.27435,156.363,225.996,5.75275,65511.4
06153.png,0.00106164,8.76032,0.15564,2.75519e+09,-0.362201,0.98866,628.838,3.36593,555.699,267.137,6.0379,94593.2
17892.png,0.00171512,8.82784,0.14035,1.93354e+09,-0.32751,0.982761,376.69,3.42193,309.668,257.572,5.93579,79830.3
09865.png,0.00192147,7.42781,0.504791,2.81532e+09,-0.601223,0.999087,142.966,2.0532,129.942,224.957,5.90557,61518.9
17264.png,0.000267289,8.94362,0.116043,3.1377e+09,-0.323568,0.982665,323.353,3.35718,262.597,231.028,6.00835,63871
13655.png,0.000274629,9.09754,0.0816803,1.26271e+09,-0.275416,0.969895,621.572,3.62255,529.846,157.916,5.95959,37518.6
06744.png,0.0168134,6.34798,0.543381,5.86016e+07,-0.595926,0.997574,187.755,1.91708,175.129,92.4128,5.07941,18036.9
00392.png,0.00242402,8.43764,0.1577,2.35467e+09,-0.400095,0.992004,199.998,2.97828,164.825,312.272,5.93364,111976
14627.png,0.0119444,6.53086,0.516373,7.00555e+07,-0.571556,0.997129,141.976,1.97188,130.841,88.4012,5.14355,17289.5
12740.png,0.000867642,8.25951,0.201996,6.69234e+08,-0.387583,0.989763,474.145,2.9872,427.737,156.491,5.79933,34354.7
00914.png,0.000648108,7.87599,0.209549,1.13779e+09,-0.451765,0.994543,79.82,2.49496,64.1257,229.48,5.7626,67016.9
00581.png,0.000597636,8.38441,0.209564,1.88962e+09,-0.413599,0.993136,296.092,2.87806,259.298,207.026,5.96195,52842.5
13069.png,0.000688319,8.38719,0.239594,2.01872e+09,-0.410563,0.992867,239.95,2.96883,202.296,210.493,5.92659,53666
08132.png,0.00112488,8.49897,0.15654,1.48742e+09,-0.354371,0.98599,288.481,3.19584,239.596,270.688,5.80708,81717.9
00138.png,0.00359003,7.70404,0.33696,5.34733e+08,-0.471433,0.995346,347.829,2.64817,315.192,181.491,5.66391,42067
13648.png,0.0199431,6.758,0.477936,2.66109e+08,-0.594735,0.998241,259.678,2.03681,244.569,228.501,5.3593,81459.9
03467.png,0.000986141,8.14246,0.212601,1.25669e+09,-0.423272,0.99316,168.141,2.7699,140.283,212.723,5.83828,65936
15924.png,0.000699373,9.00123,0.116791,3.85235e+09,-0.330223,0.984424,507.656,3.44582,435.195,241.565,6.06245,75098.4
16497.png,0.0521007,6.67094,0.449753,4.86411e+07,-0.533414,0.99582,161.237,2.2246,145.329,155.452,5.05928,38036.7
05870.png,0.00137433,8.20653,0.246292,5.31548e+08,-0.402021,0.991263,390.217,2.95682,345.181,135.927,5.80955,32256.7
15658.png,0.000621576,8.45632,0.182526,1.85529e+09,-0.384395,0.990268,367.267,3.04847,320.253,239.065,5.91502,64817.8
05894.png,0.000924589,8.39841,0.197937,6.843e+08,-0.359905,0.986381,707.808,3.23654,636.227,169.397,5.79075,39238.6
18634.png,0.000325817,8.47614,0.108353,1.55562e+09,-0.371409,0.988606,185.879,2.92971,153.17,201.449,5.88056,49427.6
03656.png,0.0490742,6.91116,0.417374,7.49321e+07,-0.496136,0.99438,158.906,2.4784,136.426,191.638,5.11685,55731.8
16036.png,0.00327116,7.86964,0.324722,6.06171e+08,-0.47329,0.995878,427.134,2.69337,390.753,163.647,5.80936,47997.9
10846.png,0.000366803,8.49423,0.114105,5.90015e+08,-0.311987,0.976385,204.333,3.18811,159.107,181.956,5.68702,40700.5
01880.png,0.000875164,8.03123,0.283997,3.64141e+09,-0.499923,0.997428,262.54,2.57556,237.674,241.134,6.01536,74940.5
04276.png,0.000839799,8.11025,0.182281,2.33189e+08,-0.330517,0.978148,361.858,3.06134,315.897,127.156,5.5212,20888.8
01825.png,0.00482496,8.19017,0.220917,6.28621e+08,-0.420506,0.993068,233.313,2.87224,200.287,200.681,5.81733,53338.1
03615.png,0.000358848,9.01599,0.134949,3.14101e+09,-0.318471,0.98198,1072.61,3.62079,960.498,222.108,6.02598,61518.3
04418.png,0.000831204,8.18537,0.248276,2.04943e+09,-0.451786,0.995437,180.809,2.6798,155.172,194.175,5.96159,49023.6
01433.png,0.000964053,8.26488,0.240204,1.07188e+09,-0.405425,0.991876,445.673,2.98006,399.547,187.87,5.83347,46246.7
18229.png,0.00128763,7.8121,0.288544,7.98723e+08,-0.438177,0.993265,151.254,2.60758,127.549,204.277,5.67083,47814.7
02734.png,0.0480307,6.62319,0.45372,8.5408e+07,-0.539422,0.995972,174.852,2.33664,155.29,175.986,5.05389,64315.7
00224.png,0.0014595,7.83895,0.348419,2.17038e+09,-0.502689,0.997194,316.279,2.52409,289.926,244.368,5.85621,68075.1
15755.png,0.00955716,7.24976,0.342361,7.28063e+07,-0.449087,0.991985,231.055,2.56255,205.769,90.4063,5.30051,14620.1
04338.png,0.00109668,7.62094,0.35762,9.01427e+09,-0.596852,0.999169,136.483,2.12556,123.805,270.755,6.10126,90290.9
19964.png,0.000247978,8.96918,0.0871277,3.42435e+09,-0.322327,0.982551,245.065,3.30781,191.268,227.809,6.02032,69299.6
05750.png,0.00148271,7.81866,0.342209,3.11315e+09,-0.496862,0.996914,192.258,2.52272,168.839,301.085,5.8427,102841
05623.png,0.0017592,7.55795,0.280273,3.61851e+08,-0.464446,0.994439,181.387,2.48232,161.467,141.42,5.58644,28913.6
09450.png,0.00119012,8.23742,0.202774,7.722e+08,-0.393829,0.990442,752.736,3.13661,685.42,173.863,5.79413,43175.8
18971.png,0.00377398,7.94162,0.263351,3.65344e+08,-0.4312,0.993115,346.419,2.80818,310.367,157.17,5.72618,40731.7
02748.png,0.000747575,8.39377,0.188904,8.2454e+08,-0.368329,0.987729,266.122,3.07483,222.339,156.122,5.80551,35312
03906.png,0.000985307,8.15386,0.256271,1.6598e+09,-0.450784,0.99528,223.404,2.72434,194.395,202.124,5.92557,55101.2
07684.png,0.000167916,9.10285,0.0860901,8.21091e+09,-0.317353,0.982297,449.356,3.39875,381.789,272.148,6.08825,85766.6
16515.png,0.00143308,7.57586,0.258759,3.04041e+08,-0.428218,0.991343,64.6192,2.43605,50.5539,145.165,5.49406,24199.4
17694.png,0.0103528,6.88036,0.475403,4.67172e+08,-0.574796,0.997909,137.987,2.15288,123.666,282.095,5.39242,86998.1
02283.png,0.00153499,7.64368,0.386154,1.33055e+09,-0.529048,0.997785,196.108,2.34606,177.034,210.54,5.84075,52022.7
01576.png,0.0282432,7.01727,0.436844,3.11756e+08,-0.549999,0.997378,275.567,2.30587,253.772,341.277,5.41319,139336
02011.png,0.00470396,6.76916,0.554199,7.37831e+08,-0.655428,0.999266,397.084,1.81449,381.187,227.749,5.62338,68585.3
13501.png,0.011114,7.24033,0.401886,3.0086e+08,-0.512316,0.996328,292.282,2.50986,264.712,200.08,5.44891,57756.8
02672.png,0.00254728,8.29432,0.179916,9.76342e+08,-0.390213,0.990255,257.044,3.05462,216.051,226.33,5.81393,68249
18551.png,0.0012318,7.57795,0.286072,4.46088e+08,-0.481869,0.995616,221.545,2.38082,201.748,148.686,5.66378,31078.1
06451.png,0.000395777,8.54793,0.1073,1.70371e+09,-0.354475,0.986296,437.527,3.08736,388.463,269.418,5.8691,85048.6
02049.png,0.00682825,7.36111,0.285583,5.82528e+07,-0.395155,0.985674,512.378,2.80675,468.225,81.7767,5.25403,13096.4
05997.png,0.000375598,8.87617,0.0934906,2.34966e+09,-0.315373,0.980271,411.125,3.45358,340.696,243.146,5.94185,79038.3
16552.png,0.0183117,6.99637,0.328094,3.7957e+07,-0.421965,0.987367,313.628,2.6467,282.751,86.0302,5.07146,16438.4
12458.png,0.000435685,8.45757,0.140656,1.16708e+09,-0.362425,0.987145,269.638,3.03535,229.003,186.133,5.84495,43400.9
10528.png,0.000775009,8.22236,0.205215,8.77817e+08,-0.385534,0.989325,190.41,2.87949,158.228,184.065,5.75841,40334.6
19882.png,0.000580383,8.67014,0.15979,3.8114e+09,-0.395117,0.992365,308.701,3.07378,264.474,202.204,6.08164,58609.1
19394.png,0.00167329,7.98749,0.226425,3.83214e+08,-0.378865,0.987091,180.212,2.89566,147.747,151.204,5.59586,28700.1
13120.png,0.000514225,8.791,0.160431,6.99853e+09,-0.377419,0.990852,292.87,3.18986,243.702,283.774,6.09167,100938
