Image,Energy,Entropy,InverseDifference,Correlation,InfoMeasureCorrelation1,InfoMeasureCorrelation2,Contrast,DifferenceEntropy,DifferenceVariance,SumAverage,SumEntropy,SumVariance
14951.png,0.00140581,8.08135,0.254272,3.43227e+09,-0.499733,0.997503,300.566,2.59651,272.958,224.335,6.03867,75059.8
13235.png,0.00241448,8.56921,0.192078,1.86287e+09,-0.37957,0.990161,659.424,3.31966,587.99,279.719,5.94229,101302
16693.png,0.0165449,6.69703,0.435837,7.43414e+07,-0.547624,0.996579,306.713,2.19435,286.774,108.042,5.20619,23768.4
16479.png,0.00153944,8.25149,0.204056,2.3808e+09,-0.43183,0.994225,234.382,2.9209,199.51,281.91,5.92505,94585.6
03182.png,0.000209049,9.08468,0.074646,1.90377e+09,-0.297064,0.976922,583.871,3.50417,503.165,178.616,6.01597,46420.7
17547.png,0.00105026,7.74215,0.299347,9.30497e+08,-0.499906,0.996898,233.133,2.38313,212.67,166.263,5.82914,34916.4
03942.png,0.105657,5.10609,0.61937,4.307e+07,-0.639282,0.995651,138.079,1.69358,130.099,173.728,4.12998,70511
06707.png,0.00697829,7.51636,0.267975,1.72301e+08,-0.441633,0.992379,588.103,2.72837,547.468,142.106,5.49361,39795.6
02141.png,0.000529342,8.47182,0.161301,2.10961e+09,-0.413968,0.993462,235.9,2.86831,202.625,185.068,6.02302,49659.4
05815.png,0.000449607,8.90103,0.103714,4.02939e+09,-0.333648,0.984508,483.367,3.37725,416.679,300.448,6.01522,106436
03548.png,0.0079665,6.13701,0.617249,4.62017e+08,-0.682205,0.999069,81.3042,1.5045,76.2892,239.05,5.1953,69044.5
07801.png,0.00107157,7.77023,0.218201,7.62045e+08,-0.493667,0.996678,118.766,2.35686,104.111,163.017,5.84128,36931.8
04010.png,0.00160719,7.6439,0.283615,4.9634e+08,-0.48739,0.996096,157.86,2.404,139.994,155.98,5.72483,34343.6
08447.png,0.00175747,7.54667,0.245514,2.10349e+08,-0.443701,0.992735,158.801,2.46964,139.414,108.3,5.52726,20270.6
18216.png,0.000341201,8.76788,0.112167,3.85866e+09,-0.372606,0.990144,325.863,3.13773,277.43,210.32,6.06646,62259.2
12739.png,0.00109751,8.22468,0.190048,4.3239e+09,-0.471597,0.996601,209.914,2.63951,184.194,276.555,6.0577,94052.3
07262.png,0.0663323,6.1008,0.477768,1.3154e+08,-0.495955,0.990487,505.344,2.46169,470.603,348.563,4.56902,151115
03078.png,0.00234975,7.54235,0.25383,1.07194e+09,-0.46857,0.994662,203.808,2.55346,180.385,307.584,5.60048,116004
09233.png,0.000687068,8.08187,0.227783,2.02633e+09,-0.458799,0.99559,203.643,2.60215,178.649,226.593,5.92617,60963.9
17099.png,0.0310312,6.0624,0.485291,1.81017e+08,-0.570471,0.995801,146.526,1.95971,135.254,273.052,4.8076,107961
09320.png,0.00495809,7.51951,0.288925,9.64913e+08,-0.486682,0.995719,232.496,2.58101,207.163,312.597,5.61216,116638
05448.png,0.000737704,8.13372,0.196991,1.59684e+09,-0.437004,0.994265,251.528,2.70801,222.498,206.235,5.88754,57846.4
09341.png,0.010054,7.10084,0.360931,4.73385e+08,-0.512872,0.995995,131.214,2.41242,113.485,286.082,5.38488,95859.3
09205.png,0.000258809,8.90191,0.0969849,2.60203e+09,-0.335511,0.984893,391.663,3.27941,332.668,188.912,6.02794,48191.9
09654.png,0.000963949,7.91441,0.254547,1.40768e+09,-0.499977,0.997225,223.694,2.43572,202.473,183.553,5.96015,49308.5
11581.png,0.000478008,8.21174,0.156967,1.68778e+09,-0.416083,0.992774,86.4112,2.65387,66.2086,211.781,5.86968,52470.9
06194.png,0.000237019,8.67374,0.0671082,1.23884e+09,-0.305236,0.975974,128.938,3.07422,91.2704,207.267,5.79878,47950.4
11317.png,0.0467143,5.93595,0.495651,1.69282e+08,-0.513002,0.991138,538.903,2.31221,509.214,363.163,4.53984,160258
05241.png,0.00168657,7.6131,0.363983,2.94387e+09,-0.547519,0.99826,227.027,2.50917,202.275,286.246,5.88399,91723.7
13927.png,0.00135534,7.78346,0.256668,1.46405e+09,-0.496893,0.996848,169.284,2.44198,150.407,225.361,5.85302,66643.3
04467.png,0.00128408,7.84144,0.18457,6.23486e+08,-0.436186,0.993196,217.004,2.58915,192.478,213.073,5.68801,56996.1
03209.png,0.00118867,8.30269,0.192291,6.57273e+08,-0.38775,0.989991,309.175,3.03199,265.963,155.869,5.82373,35755.8
18514.png,0.0159883,7.14033,0.336441,3.0581e+08,-0.474868,0.993697,185.966,2.49718,164.141,270.355,5.28826,96851
04943.png,0.000409389,8.84215,0.118332,2.84244e+09,-0.339895,0.985367,620.118,3.39809,545.012,216.232,6.00649,68289.7
09644.png,0.00115587,8.13561,0.173401,4.9552e+08,-0.347756,0.98234,455.394,3.1439,401.251,146.336,5.59176,41799.5
00576.png,0.000258282,8.84205,0.0881805,2.14055e+09,-0.339706,0.985335,348.163,3.29239,291.747,209.06,5.98926,60081.8
10994.png,0.0104548,7.78897,0.243851,2.79988e+08,-0.437044,0.993057,184.953,2.84119,154.582,182.529,5.57488,48924.4
03672.png,0.000242583,8.87349,0.0920563,2.25191e+09,-0.320674,0.981548,347.571,3.28936,290.654,212.107,5.95093,55146.5
00829.png,0.000542605,8.83946,0.114563,1.30213e+09,-0.319196,0.980962,610.619,3.44437,531.887,171.719,5.93369,42364.6
17783.png,0.0179959,7.99892,0.245163,1.54929e+08,-0.387301,0.988363,369.573,3.20485,314.09,157.791,5.54102,44379.3
19674.png,0.000330525,8.65881,0.109848,3.87854e+09,-0.372493,0.989646,254.885,3.06696,213.135,262.484,5.99257,89370.3
17273.png,0.00106146,8.17194,0.19696,8.35024e+08,-0.422365,0.993165,282.554,2.8337,248.618,164.462,5.85884,48428.2
11665.png,0.000398452,8.65271,0.088501,6.18321e+08,-0.304479,0.975614,327.124,3.25536,273.175,146.316,5.77742,30083.6
19137.png,0.000869391,8.73056,0.131332,3.38676e+09,-0.364967,0.988927,445.264,3.25606,386.199,294.782,6.02151,106515
08426.png,0.00141897,8.27472,0.192474,1.22801e+09,-0.407442,0.992126,424.105,3.01561,376.56,201.266,5.8739,63661.8
02453.png,0.000301029,9.24919,0.0770721,6.8175e+09,-0.298016,0.978444,481.811,3.58803,398.276,248.074,6.11173,75007.9
02792.png,0.000660947,8.29448,0.198105,3.23677e+09,-0.450613,0.99563,183.244,2.69094,157.741,231.825,6.02959,68223.4
15705.png,0.000806526,8.32726,0.215042,6.49911e+09,-0.458483,0.996155,389.561,2.77225,352.888,294.809,6.07445,102199
12956.png,0.00220007,7.61344,0.353882,1.87417e+09,-0.518055,0.997366,151.024,2.44868,132.151,283.117,5.75497,89080.8
03855.png,0.000562763,8.69278,0.144653,1.68498e+09,-0.352615,0.98679,451.36,3.26751,390.753,196.861,5.94639,52092
15072.png,0.00304375,7.76562,0.223938,2.93343e+08,-0.446789,0.99379,348.29,2.67371,317.08,151.296,5.67904,41625.2
06347.png,0.000750951,8.11959,0.22905,2.99289e+09,-0.481212,0.996834,142.976,2.50353,123.359,231.162,6.0297,65357.5
07679.png,0.000490521,8.37905,0.169159,2.55346e+09,-0.4229,0.993922,283.305,2.79458,250.259,222.143,5.9937,60094.2
06340.png,0.004322,7.26605,0.300339,1.77829e+08,-0.47818,0.994426,409.964,2.48246,380.36,115.512,5.45837,30437.3
09566.png,0.00047004,8.23274,0.119202,8.5703e+08,-0.345808,0.982647,142.244,2.83966,113.853,217.858,5.65283,50433.6
03612.png,0.000440512,8.59239,0.148773,3.57696e+09,-0.397279,0.992298,398.589,3.04511,351.019,234.478,6.0431,69922.5
12183.png,0.000539995,8.62952,0.164764,3.12327e+09,-0.390969,0.99177,453.776,3.08136,402.216,238.718,6.0401,69015.3
14213.png,0.000387836,8.49463,0.11998,8.25121e+08,-0.352734,0.985707,205.655,3.00783,168.576,151.652,5.83433,31804.2
16537.png,0.00239676,7.4936,0.256866,3.31248e+08,-0.470766,0.994667,243.795,2.49375,220.937,146.765,5.56899,31033.2
14593.png,0.000663318,8.09053,0.214233,2.0714e+09,-0.452735,0.995246,97.8432,2.53842,79.4895,234.076,5.91166,63545
07765.png,0.0028293,7.37773,0.298462,1.67409e+08,-0.47297,0.994442,324.43,2.49418,296.725,103.266,5.51465,20603.7
08763.png,0.000589442,8.40972,0.115097,1.40982e+09,-0.36685,0.987574,129.079,2.90837,99.3865,225.182,5.82434,60305.8
05517.png,0.000664066,7.89033,0.162704,1.21678e+09,-0.410178,0.990808,73.6197,2.52644,56.9885,253.392,5.64397,68151.2
10356.png,0.0026763,7.22276,0.404343,9.22278e+08,-0.607309,0.999006,114.514,1.91187,105.407,183.586,5.84589,55603.2
19571.png,0.000441627,8.33325,0.109161,5.89895e+08,-0.3462,0.983407,194.084,2.92083,161.021,174.31,5.71533,35786.1
10794.png,0.0527676,6.96511,0.368713,8.46431e+07,-0.518658,0.995898,208.705,2.42214,188.132,198.562,5.22914,66986.5
19770.png,0.000490264,8.30217,0.148926,1.38682e+09,-0.404521,0.991947,161.55,2.75318,134.563,207.616,5.88443,50396.7
17648.png,0.00130402,8.03159,0.231033,1.50363e+09,-0.445861,0.9946,243.196,2.72399,213.87,239.08,5.83583,69726.1
18212.png,0.00100548,7.79503,0.285126,2.07975e+09,-0.520087,0.997737,181.025,2.30444,163.999,222.139,5.95247,64269.7
01098.png,0.0052945,8.23857,0.187027,9.62818e+08,-0.406048,0.991836,205.401,2.97716,169.79,285.462,5.80708,99021.7
09877.png,0.000692053,8.24102,0.185547,1.25279e+09,-0.420392,0.993246,317.291,2.81128,282.926,168.553,5.89092,43282.4
01004.png,0.00539156,7.70207,0.285202,8.95764e+08,-0.479782,0.995817,394.333,2.67333,361.317,282.744,5.71015,108466
16240.png,0.00119498,7.80679,0.187668,1.29942e+09,-0.449567,0.994149,70.9802,2.48606,55.2225,298.336,5.71742,96022.1
15890.png,0.00088193,8.31594,0.187576,1.446e+09,-0.422084,0.99364,258.697,2.8822,224.169,212.43,5.94324,59739.2
01018.png,0.00110098,7.80974,0.20665,6.55297e+08,-0.429567,0.992466,235.643,2.57747,209.772,200.437,5.64808,46905.3
08518.png,0.00039715,8.81329,0.138565,3.99513e+09,-0.367624,0.989685,639.759,3.26384,571.987,216.672,6.08054,63317.4
10131.png,0.000918204,8.32244,0.166336,5.61973e+08,-0.36702,0.987102,401.876,3.08023,354.31,145.913,5.77751,31913.5
01319.png,0.00103441,7.84139,0.290863,1.68839e+09,-0.521973,0.997868,146.761,2.31023,130.35,183.518,5.98326,49273.4
17622.png,0.000403485,8.57776,0.0999603,3.46683e+08,-0.275912,0.964839,415.021,3.32666,352.971,129.888,5.64599,23289.9
09001.png,0.000234969,9.34661,0.0666504,8.78445e+09,-0.284663,0.975233,630.03,3.70495,529.748,266.823,6.12927,88413.7
14195.png,0.000335576,8.95435,0.103134,1.90132e+09,-0.319251,0.981749,640.385,3.47024,559.131,175.329,6.01265,46638.6
03858.png,0.0018919,7.22715,0.293442,3.58252e+08,-0.531923,0.997152,43.9241,2.00964,36.73,140.239,5.6109,27757
02968.png,0.000725335,8.69095,0.11937,6.68717e+08,-0.312756,0.978201,496.227,3.46969,420.663,142.73,5.83438,35381.9
05216.png,0.000345312,8.40275,0.12674,1.62097e+09,-0.377068,0.989077,109.062,2.83559,82.7524,228.26,5.85825,57593.1
19676.png,0.0492005,7.21487,0.330383,5.29684e+07,-0.451541,0.991985,305.124,2.77985,270.576,143.764,5.1944,39631.6
12792.png,0.00279975,7.32921,0.341553,8.43265e+08,-0.530013,0.997267,142.475,2.22094,128.125,216.564,5.64568,64109.4
08350.png,0.00267944,6.78137,0.282852,5.37108e+07,-0.440903,0.988529,256.869,2.23642,239.298,86.2351,5.04159,9632.48
00752.png,0.000457191,8.51671,0.114731,7.53327e+08,-0.345424,0.984489,179.594,3.03158,141.917,163.618,5.82562,35624.7
19230.png,0.00240081,8.42373,0.221436,1.39744e+09,-0.410542,0.992989,643.799,3.0906,584.136,213.682,5.95633,64083.2
09902.png,0.000298413,8.83306,0.124756,6.48222e+09,-0.363818,0.98925,400.666,3.22722,344.938,271.357,6.07831,87941.1
12556.png,0.00213003,7.37761,0.269592,2.01167e+08,-0.4614,0.993593,138.564,2.39727,121.567,120.098,5.46586,19743.8
06105.png,0.000454125,8.31795,0.116608,9.8724e+08,-0.354967,0.985012,122.616,2.89954,93.1823,213.474,5.73921,52526.5
01423.png,0.00021766,8.96052,0.101456,3.52657e+09,-0.325617,0.983231,394.11,3.31262,333.213,232.233,6.02538,64555.6
14884.png,0.00357432,7.70346,0.296722,1.11552e+09,-0.534679,0.998036,316.453,2.42969,293.459,221.897,5.90419,77262
01537.png,0.000597125,8.45503,0.154739,2.5552e+09,-0.408717,0.99293,306.54,2.98564,266.053,239.278,5.99026,75504.9
01264.png,0.0001575,9.57504,0.0485992,4.0513e+09,-0.23404,0.956047,1153.49,4.05943,993.527,193.063,6.10402,53660.6
08571.png,0.000563222,8.34305,0.199005,3.86053e+09,-0.449669,0.995694,288.357,2.75281,256.191,224.001,6.05937,67453.8
16004.png,0.00160247,7.6076,0.277771,9.32597e+08,-0.485761,0.995899,298.994,2.49827,274.605,234.221,5.68755,63493.5
16463.png,0.00122299,7.63668,0.321976,9.63868e+08,-0.513819,0.997253,198.212,2.35176,178.896,161.541,5.80501,36225.3
14721.png,0.000213793,9.10203,0.0857086,4.28368e+09,-0.301273,0.978265,447.866,3.5107,370.834,232.081,6.0291,64549.8
05328.png,0.00517215,7.14145,0.293259,8.0998e+07,-0.457243,0.992235,127.905,2.48959,108.932,88.1107,5.29207,14187.7
04433.png,0.000241305,8.93083,0.0943146,4.64399e+09,-0.34892,0.987448,387.933,3.2917,329.374,234.938,6.08533,70097.8
04059.png,0.00362619,7.43715,0.272781,1.67437e+08,-0.458514,0.993608,139.309,2.42281,121.278,109.23,5.49034,17918.3
18228.png,0.00163896,7.54896,0.283417,1.59763e+09,-0.537671,0.997903,140.618,2.23262,126.021,244.071,5.84438,88189.6
08258.png,0.000333217,8.75486,0.125214,2.86721e+09,-0.368495,0.989541,308.447,3.13506,260.947,194.186,6.04629,52047
13426.png,0.0126844,7.14021,0.336456,3.36716e+08,-0.484556,0.994406,290.646,2.56533,263.555,265.39,5.33826,102133
08137.png,0.000385798,8.58111,0.106186,7.15445e+08,-0.32093,0.9795,256.77,3.20613,208.303,159.005,5.77335,33238.5
00434.png,0.000494169,8.36528,0.151611,1.61972e+09,-0.407294,0.99247,230.809,2.86098,198.736,187.71,5.93008,46935.1
16595.png,0.00132654,8.12429,0.181656,1.11997e+09,-0.415138,0.992309,140.528,2.82068,112.881,228.375,5.78468,66552
18009.png,0.000650038,8.5096,0.16188,2.83871e+09,-0.410035,0.993236,584.069,3.01982,531.341,210.622,6.03172,65551.6
03846.png,0.00945451,7.80886,0.281158,5.13903e+08,-0.416731,0.991138,469.605,3.12917,411.937,274.735,5.5578,105540
02507.png,0.00245784,7.32172,0.29097,8.4549e+08,-0.538789,0.997565,79.3853,2.17124,69.4484,231.548,5.64826,77672.6
07236.png,0.000473528,8.73269,0.137558,2.43683e+09,-0.357628,0.987829,510.798,3.22349,449.903,215.936,5.99047,59717.2
05361.png,0.00196046,7.62662,0.233063,2.60938e+08,-0.358333,0.980731,274.721,2.79453,240.454,180.655,5.31534,36100.1
06394.png,0.000315015,8.85352,0.143692,1.19419e+10,-0.376057,0.990949,418.865,3.18687,363.941,274.836,6.13126,89813.5
13384.png,0.000677064,8.61673,0.1633,1.99918e+09,-0.374781,0.989749,542.754,3.23875,479.013,203.053,5.98811,64249.7
18568.png,0.000476341,8.43,0.154388,1.97205e+09,-0.390652,0.990916,267.83,2.96078,229.956,218.818,5.91249,68012.9
11162.png,0.000615506,8.4734,0.104172,1.26076e+09,-0.34189,0.983446,316.419,3.15122,268.056,298.348,5.77208,102188
06153.png,0.0021753,7.96022,0.258362,2.51324e+09,-0.488009,0.996816,210.316,2.61695,185.512,286.813,5.91292,107016
17892.png,0.00578321,7.03007,0.298813,9.8446e+07,-0.470583,0.992922,278.987,2.40824,256.263,97.9509,5.27854,25543.7
09865.png,0.172831,4.36611,0.66626,7.341e+07,-0.614629,0.989132,341.184,1.68177,327.115,425.43,3.50715,203022
17264.png,0.010526,7.51912,0.326462,5.7314e+08,-0.467905,0.994541,539.375,2.84332,492.964,297.02,5.53977,122991
13655.png,0.000563383,8.25855,0.148193,1.02529e+09,-0.409749,0.992295,205.245,2.83203,174.872,179.706,5.87245,49533.4
06744.png,0.00236724,7.52157,0.31308,4.92722e+08,-0.497124,0.996288,135.575,2.37072,118.379,154.785,5.66762,39256.4
00392.png,0.000569918,8.35997,0.173294,3.42422e+09,-0.430665,0.99447,186.424,2.77022,157.267,252.998,6.01336,82694.2
14627.png,0.00120353,7.6284,0.225098,6.02764e+08,-0.460064,0.994344,142.422,2.41049,125.307,193.582,5.6306,48484.2
12740.png,0.000680338,8.12751,0.179291,1.42444e+09,-0.407918,0.991623,177.981,2.73541,151.046,225.025,5.78336,58998.2
00914.png,0.00216844,7.9546,0.252609,1.35609e+09,-0.471136,0.995972,239.621,2.72149,209.915,225.323,5.87867,80774.3
00581.png,0.000480985,8.39245,0.147995,7.21688e+08,-0.364915,0.987182,332.35,3.0219,289.646,146.712,5.8031,29811.6
13069.png,0.000438148,8.60899,0.126129,1.36972e+09,-0.346654,0.985273,257.518,3.1558,211.824,182.586,5.87305,45489.8
08132.png,0.0102027,6.95229,0.447815,8.35286e+08,-0.594099,0.998487,172.954,2.0926,159.368,349.53,5.51999,142386
00138.png,0.00148135,9.04793,0.113312,2.60241e+09,-0.306912,0.979363,541.896,3.603,454.442,290.586,6.01175,100018
13648.png,0.00126767,8.38676,0.222763,2.87786e+09,-0.416144,0.993367,508.671,3.14992,449.42,270.916,5.97001,99557.6
03467.png,0.000405679,8.67453,0.166046,3.60035e+09,-0.385069,0.991291,328.254,3.11792,278.67,209.361,6.05121,55955.2
15924.png,0.00117413,7.78388,0.26976,2.43557e+09,-0.510748,0.997399,257.869,2.43925,235.958,279.392,5.90043,96363.9
16497.png,0.000893818,8.21244,0.229034,4.03401e+09,-0.465933,0.996294,275.181,2.70426,244.851,286.857,6.0303,97851.8
05870.png,0.000600701,8.39892,0.156311,1.4105e+09,-0.400453,0.991892,367.879,2.93402,326.591,188.449,5.92236,50711.6
15658.png,0.00833412,7.46977,0.31694,5.36557e+08,-0.498035,0.996192,153.6,2.48864,133.383,252.265,5.5966,88531.1
05894.png,0.118069,4.65994,0.681,9.34692e+07,-0.657303,0.994513,194.41,1.56862,185.327,372.732,3.80465,173043
18634.png,0.000782087,8.91254,0.143158,3.82954e+09,-0.351215,0.987727,812.95,3.48198,724.658,239.372,6.10025,81102.2
03656.png,0.00155542,8.05274,0.27713,1.08871e+09,-0.423239,0.992834,368.426,3.03878,318.353,211.388,5.73924,51639.4
16036.png,0.00474291,7.62974,0.304443,9.35936e+08,-0.476178,0.995414,607.287,2.8059,561.967,264.757,5.66425,106200
10846.png,0.00229442,7.74501,0.333649,1.54549e+09,-0.541444,0.998274,216.541,2.35418,197.219,208.303,5.95377,59271.8
01880.png,0.00589044,6.76091,0.3815,4.00272e+08,-0.54936,0.996802,64.4447,2.0531,55.6375,229.083,5.30467,70639.1
04276.png,0.000469517,8.46702,0.168091,5.78269e+09,-0.437342,0.995236,166.764,2.83714,137.477,233.637,6.09731,68513.7
01825.png,0.0123501,7.59432,0.301849,2.65226e+08,-0.486084,0.995878,132.7,2.62231,110.41,179.71,5.61204,50708.4
03615.png,0.000491882,8.67828,0.151627,1.89951e+09,-0.36296,0.988367,670.7,3.26245,601.818,184.298,5.98511,53162.2
04418.png,0.00156478,7.73322,0.306839,2.31662e+09,-0.539279,0.998202,124.905,2.29198,109.957,240.984,5.96822,79061
01433.png,0.000397142,8.50504,0.133347,3.43161e+09,-0.398736,0.992122,121.301,2.85262,93.7682,251.338,5.98359,76275.9
18229.png,0.000579831,8.32333,0.164185,9.48683e+08,-0.400692,0.991619,230.288,2.82558,197.99,168.319,5.8825,38023
02734.png,0.00192456,7.50372,0.322311,1.84842e+09,-0.559499,0.998408,64.0886,2.10166,54.9011,252.522,5.87917,79160.6
00224.png,0.00110106,8.12297,0.256393,1.77601e+09,-0.46513,0.996052,275.88,2.68221,245.807,188.773,5.96143,49948.2
15755.png,0.000864193,8.30801,0.179596,2.21801e+09,-0.436515,0.994744,284.522,2.81016,250.832,216.932,5.99295,65367.7
04338.png,0.00057106,8.33728,0.162292,1.709e+09,-0.423238,0.993809,140.703,2.75236,115.353,190.671,5.96721,49779.4
19964.png,0.0146302,6.22447,0.558167,3.43581e+08,-0.674801,0.999057,161.074,1.56619,154.585,242.311,5.24027,80461.6
05750.png,0.0041028,7.08581,0.339569,7.11182e+08,-0.533588,0.996907,101.97,2.11949,91.2307,290.69,5.49614,107074
05623.png,0.00581355,7.03054,0.372726,9.63456e+08,-0.550886,0.997436,67.3101,2.06726,58.1686,377.732,5.50247,150964
09450.png,0.000376178,8.71971,0.131668,2.09725e+09,-0.3574,0.987724,340.788,3.14097,291.256,209.263,5.98309,53552.7
18971.png,0.000602207,8.28792,0.158325,1.25042e+09,-0.403021,0.991722,280.241,2.86977,244.637,182.44,5.86688,50180.9
02748.png,0.000996123,7.97083,0.211182,6.55479e+08,-0.445009,0.994354,148.759,2.6246,126.811,148.334,5.8004,35666.1
03906.png,0.00086863,8.33023,0.207916,3.49109e+09,-0.439767,0.995032,399.717,2.91237,357.67,251.501,6.01746,87735.6
07684.png,0.000418156,8.67217,0.106445,5.36702e+08,-0.289049,0.97084,424.942,3.39324,357.732,134.841,5.74744,26751.7
16515.png,0.000545386,8.48543,0.11496,7.13054e+08,-0.333064,0.981694,256.003,3.14427,209.664,168.914,5.76108,35378.4
17694.png,0.00102941,8.34446,0.178452,5.3949e+08,-0.35294,0.984812,319.838,3.1253,271.469,160.184,5.72461,32893
02283.png,0.000246578,8.8153,0.0704803,1.20709e+09,-0.271138,0.965434,296.124,3.34202,237.382,219.554,5.76059,52958
01576.png,0.000431992,8.55021,0.155716,4.07198e+09,-0.402674,0.992686,265.196,2.99013,226.519,266.025,6.02254,83099.2
02011.png,0.000435325,8.63068,0.146545,3.60499e+09,-0.397287,0.992446,292.884,3.01182,252.478,216.009,6.0675,63154.8
13501.png,0.000258823,8.87799,0.104675,1.86032e+09,-0.32174,0.981824,358.935,3.28168,301.139,200.969,5.95855,50525.7
02672.png,0.00109632,7.78403,0.250092,8.78527e+08,-0.466865,0.995287,129.771,2.46246,111.059,190.434,5.75413,42269.4
18551.png,0.00335008,6.76071,0.472549,9.74506e+08,-0.643545,0.999119,59.5303,1.66627,54.9015,224.32,5.6229,68092.6
06451.png,0.00169734,7.3558,0.307037,3.11996e+08,-0.48143,0.994963,164.579,2.31165,147.781,137.814,5.51978,23499.4
02049.png,0.000307039,8.85269,0.126465,4.10124e+09,-0.352919,0.987701,341.56,3.23747,287,227.898,6.05064,64886.2
05997.png,0.00045817,8.36443,0.179993,1.7245e+09,-0.405268,0.992255,128.969,2.85497,100.96,213.507,5.91229,57068.3
16552.png,0.000424784,8.69724,0.141113,2.94412e+09,-0.369765,0.989451,524.21,3.19051,464.146,259.6,6.01187,81623.5
12458.png,0.0530621,6.89945,0.367859,3.40502e+07,-0.475555,0.992776,212.309,2.5146,188.872,124.685,5.04845,27232.4
10528.png,0.00172316,7.64858,0.377762,2.43481e+09,-0.541294,0.998145,157.931,2.52963,136.099,244.306,5.82163,71269.3
19882.png,0.00265273,7.86561,0.279236,6.36319e+08,-0.434364,0.993111,639.888,2.96628,583.609,198.884,5.70643,67856.9
19394.png,0.00068919,8.22033,0.237274,3.00428e+09,-0.465426,0.996284,370.253,2.70716,338.441,209.887,6.02575,64092.1
13120.png,0.000567642,8.30471,0.16922,1.53203e+09,-0.419484,0.993391,241.029,2.77954,210.352,177.705,5.93518,44621.4
